"subid","trial","item","state","positivity","utterance","judgment"
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",4,"monologue","2","it wasn't ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",5,"app","0","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",6,"review","0","it was ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",7,"poem","0","it was ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",8,"cookie","1","it wasn't ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",9,"dance","2","it wasn't ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",10,"presentation","3","it was ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",11,"solo","1","it was ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",12,"recital","1","it wasn't ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",13,"cookie","1","it wasn't ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",14,"dance","3","it wasn't ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",15,"cake","3","it wasn't ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",16,"solo","1","it was ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",17,"song","3","it wasn't ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",18,"review","0","it wasn't ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",19,"recital","0","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",20,"painting","2","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",21,"app","0","it wasn't ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",22,"poem","0","it wasn't ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",23,"painting","2","it was ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",24,"film","2","it wasn't ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",25,"cookie","1","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",26,"solo","1","it was ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",27,"presentation","3","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",28,"review","3","it was ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",29,"song","3","it wasn't ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",30,"dance","2","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",31,"film","2","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",32,"cake","3","it was ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",33,"monologue","1","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",34,"poem","0","it was ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3K5TEWLKGVB76GSJ0OK7ROYC1IGVI5.json",35,"film","2","it was ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",4,"dance","0","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",5,"song","1","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",6,"film","1","it was ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",7,"poem","2","it was ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",8,"presentation","3","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",9,"dance","0","it wasn't ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",10,"cookie","1","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",11,"monologue","3","it wasn't ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",12,"recital","2","it wasn't ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",13,"app","3","it was ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",14,"recital","2","it was ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",15,"recital","2","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",16,"poem","2","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",17,"film","1","it was ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",18,"review","3","it was ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",19,"film","1","it was ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",20,"cake","0","it was ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",21,"app","3","it wasn't ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",22,"song","1","it wasn't ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",23,"solo","0","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",24,"review","0","it was ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",25,"review","0","it wasn't ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",26,"cake","0","it was ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",27,"painting","3","it wasn't ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",28,"presentation","3","it was ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",29,"song","1","it wasn't ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",30,"monologue","2","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",31,"cake","0","it wasn't ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",32,"solo","1","it wasn't ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",33,"monologue","2","it wasn't ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",34,"painting","3","it wasn't ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3T3IWE1XG6N5AMCD81P1Z81DV7HQTN.json",35,"cookie","2","it wasn't ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",4,"app","1","it was ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",5,"presentation","0","it wasn't ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",6,"cookie","3","it was ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",7,"presentation","0","it was ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",8,"recital","1","it wasn't ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",9,"cookie","0","it wasn't ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",10,"film","3","it wasn't ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",11,"presentation","0","it was ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",12,"cake","1","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",13,"app","1","it was ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",14,"review","3","it wasn't ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",15,"app","1","it was ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",16,"poem","1","it wasn't ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",17,"recital","1","it wasn't ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",18,"painting","2","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",19,"cake","2","it wasn't ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",20,"solo","2","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",21,"dance","3","it was ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",22,"monologue","0","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",23,"cookie","0","it was ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",24,"solo","2","it was ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",25,"review","3","it was ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",26,"dance","3","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",27,"monologue","0","it wasn't ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",28,"painting","2","it wasn't ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",29,"song","2","it wasn't ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",30,"film","3","it wasn't ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",31,"song","3","it wasn't ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",32,"recital","1","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",33,"song","2","it was ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",34,"painting","2","it was ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3YOH7BII097YCBI70R5J44DPTM5VKG.json",35,"poem","0","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",4,"cake","1","it wasn't ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",5,"monologue","0","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",6,"app","2","it wasn't ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",7,"painting","1","it was ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",8,"dance","2","it wasn't ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",9,"presentation","0","it was ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",10,"monologue","1","it wasn't ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",11,"solo","2","it wasn't ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",12,"cake","1","it wasn't ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",13,"song","0","it was ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",14,"poem","0","it wasn't ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",15,"film","3","it was ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",16,"app","2","it was ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",17,"dance","3","it wasn't ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",18,"review","3","it was ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",19,"presentation","3","it was ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",20,"app","2","it wasn't ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",21,"painting","1","it was ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",22,"solo","1","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",23,"song","0","it was ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",24,"painting","1","it was ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",25,"film","3","it was ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",26,"poem","0","it wasn't ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",27,"review","3","it wasn't ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",28,"dance","2","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",29,"recital","2","it was ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",30,"cake","1","it wasn't ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",31,"recital","2","it was ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",32,"presentation","0","it wasn't ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",33,"cookie","3","it wasn't ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",34,"song","0","it wasn't ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-30ZX6P7VF8VU40ENUWLW1KG1HZCJ2X.json",35,"cookie","3","it wasn't ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",4,"film","2","it wasn't ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",5,"song","2","it wasn't ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",6,"app","0","it wasn't ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",7,"review","3","it was ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",8,"monologue","0","it was ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",9,"monologue","0","it wasn't ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",10,"recital","3","it was ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",11,"review","3","it wasn't ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",12,"solo","0","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",13,"poem","2","it was ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",14,"recital","0","it wasn't ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",15,"song","2","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",16,"recital","0","it was ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",17,"dance","2","it wasn't ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",18,"presentation","1","it was ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",19,"monologue","0","it was ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",20,"app","0","it wasn't ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",21,"painting","3","it was ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",22,"cake","3","it wasn't ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",23,"painting","3","it was ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",24,"presentation","1","it was ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",25,"cookie","1","it wasn't ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",26,"cookie","1","it wasn't ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",27,"cookie","1","it wasn't ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",28,"solo","1","it wasn't ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",29,"song","3","it wasn't ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",30,"dance","2","it was ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",31,"poem","2","it was ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",32,"dance","2","it wasn't ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",33,"presentation","1","it was ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",34,"cake","3","it wasn't ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-34BBWHLWHABKL5SOQYP3DQHQ8RIIW2.json",35,"film","1","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",4,"poem","1","it wasn't ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",5,"poem","1","it wasn't ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",6,"recital","3","it was ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",7,"solo","2","it wasn't ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",8,"app","2","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",9,"dance","0","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",10,"monologue","0","it was ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",11,"monologue","0","it wasn't ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",12,"review","3","it was ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",13,"recital","3","it wasn't ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",14,"song","2","it was ___","terrible",0
